"YEAR","MONTH","DAY_OF_MONTH","FL_DATE","ORIGIN","DEST","CRS_DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","DIVERTED","ACTUAL_ELAPSED_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2019,7,16,2019-07-16,"MSP","BWI","1802",25.00,1.00,36.00,1.00,0.00,0.00,166.00,936.00,10.00,0.00,11.00,0.00,15.00,
2019,7,16,2019-07-16,"SLC","BWI","2246",12.00,0.00,0.00,0.00,0.00,0.00,232.00,1865.00,,,,,,
2019,7,16,2019-07-16,"ATL","BWI","1837",0.00,0.00,0.00,0.00,0.00,0.00,106.00,577.00,,,,,,
2019,7,16,2019-07-16,"ATL","BWI","0837",0.00,0.00,0.00,0.00,0.00,0.00,111.00,577.00,,,,,,
2019,7,16,2019-07-16,"BWI","ATL","1110",0.00,0.00,0.00,0.00,0.00,0.00,95.00,577.00,,,,,,
2019,7,16,2019-07-16,"BWI","ATL","0900",0.00,0.00,0.00,0.00,0.00,0.00,97.00,577.00,,,,,,
2019,7,16,2019-07-16,"ATL","BWI","0726",0.00,0.00,0.00,0.00,0.00,0.00,103.00,577.00,,,,,,
2019,7,16,2019-07-16,"BWI","ATL","1000",2.00,0.00,0.00,0.00,0.00,0.00,95.00,577.00,,,,,,
2019,7,16,2019-07-16,"ATL","BWI","1540",0.00,0.00,0.00,0.00,0.00,0.00,118.00,577.00,,,,,,
2019,7,16,2019-07-16,"BWI","ATL","1828",6.00,0.00,0.00,0.00,0.00,0.00,105.00,577.00,,,,,,
2019,7,16,2019-07-16,"BWI","ATL","0600",0.00,0.00,0.00,0.00,0.00,0.00,99.00,577.00,,,,,,
2019,7,16,2019-07-16,"ATL","BWI","2255",0.00,0.00,0.00,0.00,0.00,0.00,101.00,577.00,,,,,,
2019,7,16,2019-07-16,"BWI","ATL","0800",0.00,0.00,0.00,0.00,0.00,0.00,96.00,577.00,,,,,,
2019,7,16,2019-07-16,"DTW","BWI","2245",22.00,1.00,22.00,1.00,0.00,0.00,93.00,409.00,22.00,0.00,0.00,0.00,0.00,
2019,7,17,2019-07-17,"BWI","SLC","0725",0.00,0.00,0.00,0.00,0.00,0.00,272.00,1865.00,,,,,,
2019,7,17,2019-07-17,"ATL","BWI","1704",54.00,1.00,71.00,1.00,0.00,0.00,136.00,577.00,0.00,0.00,47.00,0.00,24.00,
2019,7,17,2019-07-17,"BWI","ATL","1947",1008.00,1.00,995.00,1.00,0.00,0.00,105.00,577.00,995.00,0.00,0.00,0.00,0.00,
2019,7,17,2019-07-17,"BWI","MSP","0835",0.00,0.00,0.00,0.00,0.00,0.00,153.00,936.00,,,,,,
2019,7,17,2019-07-17,"MSP","BWI","2030",0.00,0.00,24.00,1.00,0.00,0.00,173.00,936.00,0.00,0.00,24.00,0.00,0.00,
2019,7,17,2019-07-17,"ATL","BWI","1108",0.00,0.00,0.00,0.00,0.00,0.00,103.00,577.00,,,,,,
2019,7,17,2019-07-17,"BWI","ATL","1343",0.00,0.00,,,0.00,1.00,,577.00,,,,,,
2019,7,17,2019-07-17,"BWI","SLC","1755",0.00,0.00,6.00,0.00,0.00,0.00,296.00,1865.00,,,,,,
2019,7,17,2019-07-17,"SLC","BWI","0955",0.00,0.00,0.00,0.00,0.00,0.00,260.00,1865.00,,,,,,
2019,7,17,2019-07-17,"DTW","BWI","0958",0.00,0.00,0.00,0.00,0.00,0.00,86.00,409.00,,,,,,
2019,7,17,2019-07-17,"ATL","BWI","1412",0.00,0.00,0.00,0.00,0.00,0.00,107.00,577.00,,,,,,
2019,7,17,2019-07-17,"BWI","ATL","1651",41.00,1.00,76.00,1.00,0.00,0.00,158.00,577.00,0.00,0.00,76.00,0.00,0.00,
2019,7,17,2019-07-17,"BWI","MSP","1716",120.00,1.00,99.00,1.00,0.00,0.00,143.00,936.00,0.00,0.00,90.00,0.00,9.00,
2019,7,17,2019-07-17,"MSP","BWI","1253",16.00,1.00,11.00,0.00,0.00,0.00,140.00,936.00,,,,,,
2019,7,17,2019-07-17,"BWI","MSP","0607",12.00,0.00,6.00,0.00,0.00,0.00,156.00,936.00,,,,,,
2019,7,17,2019-07-17,"BWI","ATL","0700",0.00,0.00,2.00,0.00,0.00,0.00,118.00,577.00,,,,,,
2019,7,17,2019-07-17,"ATL","BWI","1214",0.00,0.00,0.00,0.00,0.00,0.00,98.00,577.00,,,,,,
2019,7,17,2019-07-17,"BWI","ATL","1452",174.00,1.00,208.00,1.00,0.00,0.00,152.00,577.00,0.00,0.00,208.00,0.00,0.00,
2019,7,17,2019-07-17,"BWI","MSP","1213",9.00,0.00,1.00,0.00,0.00,0.00,149.00,936.00,,,,,,
2019,7,17,2019-07-17,"MSP","BWI","0905",0.00,0.00,0.00,0.00,0.00,0.00,155.00,936.00,,,,,,
2019,7,17,2019-07-17,"ATL","BWI","2010",0.00,0.00,39.00,1.00,0.00,0.00,154.00,577.00,0.00,0.00,39.00,0.00,0.00,
2019,7,17,2019-07-17,"BWI","DTW","2010",45.00,1.00,28.00,1.00,0.00,0.00,77.00,409.00,0.00,0.00,0.00,0.00,28.00,
2019,7,17,2019-07-17,"DTW","BWI","1740",55.00,1.00,46.00,1.00,0.00,0.00,83.00,409.00,0.00,0.00,46.00,0.00,0.00,
2019,7,17,2019-07-17,"BWI","DTW","1000",0.00,0.00,0.00,0.00,0.00,0.00,87.00,409.00,,,,,,
2019,7,17,2019-07-17,"DTW","BWI","0725",0.00,0.00,0.00,0.00,0.00,0.00,100.00,409.00,,,,,,
2019,7,17,2019-07-17,"ATL","BWI","0946",0.00,0.00,0.00,0.00,0.00,0.00,106.00,577.00,,,,,,
2019,7,17,2019-07-17,"BWI","ATL","1224",0.00,0.00,0.00,0.00,0.00,0.00,98.00,577.00,,,,,,
2019,7,17,2019-07-17,"BWI","DTW","1803",226.00,1.00,240.00,1.00,0.00,0.00,105.00,409.00,0.00,0.00,14.00,0.00,226.00,
2019,7,17,2019-07-17,"DTW","BWI","1540",229.00,1.00,230.00,1.00,0.00,0.00,98.00,409.00,229.00,0.00,1.00,0.00,0.00,
2019,7,17,2019-07-17,"ATL","BWI","2126",37.00,1.00,25.00,1.00,0.00,0.00,107.00,577.00,24.00,0.00,0.00,0.00,1.00,
2019,7,17,2019-07-17,"BWI","DTW","0615",10.00,0.00,6.00,0.00,0.00,0.00,87.00,409.00,,,,,,
2019,7,17,2019-07-17,"BWI","DTW","1320",23.00,1.00,32.00,1.00,0.00,0.00,98.00,409.00,23.00,0.00,9.00,0.00,0.00,
2019,7,17,2019-07-17,"MSP","BWI","1802",0.00,0.00,0.00,0.00,0.00,0.00,151.00,936.00,,,,,,
2019,7,17,2019-07-17,"SLC","BWI","2246",68.00,1.00,69.00,1.00,0.00,0.00,255.00,1865.00,68.00,0.00,1.00,0.00,0.00,
2019,7,17,2019-07-17,"ATL","BWI","1837",9.00,0.00,7.00,0.00,0.00,0.00,121.00,577.00,,,,,,
2019,7,25,2019-07-25,"MSP","BWI","2030",0.00,0.00,0.00,0.00,0.00,0.00,144.00,936.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","1108",0.00,0.00,0.00,0.00,0.00,0.00,96.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","ATL","1343",5.00,0.00,0.00,0.00,0.00,0.00,101.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","SLC","1755",0.00,0.00,0.00,0.00,0.00,0.00,279.00,1865.00,,,,,,
2019,7,25,2019-07-25,"SLC","BWI","0955",0.00,0.00,0.00,0.00,0.00,0.00,249.00,1865.00,,,,,,
2019,7,25,2019-07-25,"DTW","BWI","0958",1.00,0.00,7.00,0.00,0.00,0.00,96.00,409.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","1412",0.00,0.00,0.00,0.00,0.00,0.00,92.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","ATL","1651",0.00,0.00,0.00,0.00,0.00,0.00,108.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","MSP","1716",0.00,0.00,0.00,0.00,0.00,0.00,146.00,936.00,,,,,,
2019,7,25,2019-07-25,"MSP","BWI","1253",0.00,0.00,6.00,0.00,0.00,0.00,155.00,936.00,,,,,,
2019,7,25,2019-07-25,"BWI","MSP","0607",0.00,0.00,0.00,0.00,0.00,0.00,150.00,936.00,,,,,,
2019,7,25,2019-07-25,"BWI","ATL","0700",1.00,0.00,9.00,0.00,0.00,0.00,121.00,577.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","1214",0.00,0.00,0.00,0.00,0.00,0.00,93.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","ATL","1452",0.00,0.00,0.00,0.00,0.00,0.00,104.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","MSP","1213",19.00,1.00,13.00,0.00,0.00,0.00,151.00,936.00,,,,,,
2019,7,25,2019-07-25,"MSP","BWI","0905",0.00,0.00,2.00,0.00,0.00,0.00,154.00,936.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","2010",34.00,1.00,164.00,1.00,0.00,0.00,245.00,577.00,34.00,0.00,130.00,0.00,0.00,
2019,7,25,2019-07-25,"BWI","DTW","2010",0.00,0.00,0.00,0.00,0.00,0.00,77.00,409.00,,,,,,
2019,7,25,2019-07-25,"DTW","BWI","1740",0.00,0.00,0.00,0.00,0.00,0.00,93.00,409.00,,,,,,
2019,7,25,2019-07-25,"BWI","DTW","1000",0.00,0.00,0.00,0.00,0.00,0.00,82.00,409.00,,,,,,
2019,7,25,2019-07-25,"DTW","BWI","0725",0.00,0.00,2.00,0.00,0.00,0.00,99.00,409.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","0946",40.00,1.00,18.00,1.00,0.00,0.00,92.00,577.00,18.00,0.00,0.00,0.00,0.00,
2019,7,25,2019-07-25,"BWI","ATL","1224",25.00,1.00,24.00,1.00,0.00,0.00,112.00,577.00,7.00,0.00,0.00,0.00,17.00,
2019,7,25,2019-07-25,"BWI","DTW","1803",0.00,0.00,0.00,0.00,0.00,0.00,87.00,409.00,,,,,,
2019,7,25,2019-07-25,"DTW","BWI","1540",0.00,0.00,0.00,0.00,0.00,0.00,81.00,409.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","2126",0.00,0.00,0.00,0.00,0.00,0.00,106.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","DTW","0615",0.00,0.00,0.00,0.00,0.00,0.00,87.00,409.00,,,,,,
2019,7,25,2019-07-25,"BWI","DTW","1320",18.00,1.00,12.00,0.00,0.00,0.00,83.00,409.00,,,,,,
2019,7,25,2019-07-25,"MSP","BWI","1802",0.00,0.00,0.00,0.00,0.00,0.00,139.00,936.00,,,,,,
2019,7,25,2019-07-25,"SLC","BWI","2246",0.00,0.00,0.00,0.00,0.00,0.00,239.00,1865.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","1837",20.00,1.00,0.00,0.00,0.00,0.00,91.00,577.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","0837",4.00,0.00,0.00,0.00,0.00,0.00,97.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","ATL","1110",0.00,0.00,0.00,0.00,0.00,0.00,103.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","ATL","0900",0.00,0.00,0.00,0.00,0.00,0.00,103.00,577.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","0726",0.00,0.00,0.00,0.00,0.00,0.00,96.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","ATL","1000",0.00,0.00,0.00,0.00,0.00,0.00,103.00,577.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","1540",0.00,0.00,0.00,0.00,0.00,0.00,100.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","ATL","1828",0.00,0.00,0.00,0.00,0.00,0.00,110.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","ATL","0600",1.00,0.00,0.00,0.00,0.00,0.00,101.00,577.00,,,,,,
2019,7,25,2019-07-25,"ATL","BWI","2255",3.00,0.00,0.00,0.00,0.00,0.00,97.00,577.00,,,,,,
2019,7,25,2019-07-25,"BWI","ATL","0800",0.00,0.00,0.00,0.00,0.00,0.00,100.00,577.00,,,,,,
2019,7,25,2019-07-25,"DTW","BWI","2245",0.00,0.00,0.00,0.00,0.00,0.00,90.00,409.00,,,,,,
2019,7,26,2019-07-26,"BWI","SLC","0725",249.00,1.00,222.00,1.00,0.00,0.00,259.00,1865.00,222.00,0.00,0.00,0.00,0.00,
2019,7,26,2019-07-26,"ATL","BWI","1704",71.00,1.00,53.00,1.00,0.00,0.00,101.00,577.00,53.00,0.00,0.00,0.00,0.00,
2019,7,26,2019-07-26,"BWI","ATL","1947",51.00,1.00,29.00,1.00,0.00,0.00,96.00,577.00,0.00,0.00,0.00,0.00,29.00,
2019,7,26,2019-07-26,"BWI","MSP","0835",359.00,1.00,339.00,1.00,0.00,0.00,137.00,936.00,339.00,0.00,0.00,0.00,0.00,
2019,7,26,2019-07-26,"MSP","BWI","2030",8.00,0.00,5.00,0.00,0.00,0.00,146.00,936.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","1108",0.00,0.00,23.00,1.00,0.00,0.00,135.00,577.00,0.00,0.00,23.00,0.00,0.00,
2019,7,26,2019-07-26,"BWI","ATL","1343",56.00,1.00,41.00,1.00,0.00,0.00,107.00,577.00,24.00,0.00,0.00,0.00,17.00,
2019,7,26,2019-07-26,"BWI","SLC","1755",0.00,0.00,2.00,0.00,0.00,0.00,290.00,1865.00,,,,,,
2019,7,26,2019-07-26,"SLC","BWI","0955",0.00,0.00,0.00,0.00,0.00,0.00,264.00,1865.00,,,,,,
2019,7,26,2019-07-26,"DTW","BWI","0958",0.00,0.00,0.00,0.00,0.00,0.00,87.00,409.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","1412",0.00,0.00,0.00,0.00,0.00,0.00,91.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","ATL","1651",0.00,0.00,0.00,0.00,0.00,0.00,102.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","MSP","1716",4.00,0.00,0.00,0.00,0.00,0.00,150.00,936.00,,,,,,
2019,7,26,2019-07-26,"MSP","BWI","1253",15.00,1.00,10.00,0.00,0.00,0.00,140.00,936.00,,,,,,
2019,7,26,2019-07-26,"BWI","MSP","0607",0.00,0.00,2.00,0.00,0.00,0.00,164.00,936.00,,,,,,
2019,7,26,2019-07-26,"BWI","ATL","0700",0.00,0.00,0.00,0.00,0.00,0.00,112.00,577.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","1214",0.00,0.00,0.00,0.00,0.00,0.00,107.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","ATL","1452",0.00,0.00,2.00,0.00,0.00,0.00,127.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","MSP","1213",0.00,0.00,0.00,0.00,0.00,0.00,143.00,936.00,,,,,,
2019,7,26,2019-07-26,"MSP","BWI","0905",9.00,0.00,9.00,0.00,0.00,0.00,149.00,936.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","2010",4.00,0.00,0.00,0.00,0.00,0.00,102.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","DTW","2010",0.00,0.00,0.00,0.00,0.00,0.00,84.00,409.00,,,,,,
2019,7,26,2019-07-26,"DTW","BWI","1740",0.00,0.00,0.00,0.00,0.00,0.00,89.00,409.00,,,,,,
2019,7,26,2019-07-26,"BWI","DTW","1000",0.00,0.00,0.00,0.00,0.00,0.00,78.00,409.00,,,,,,
2019,7,26,2019-07-26,"DTW","BWI","0725",0.00,0.00,0.00,0.00,0.00,0.00,90.00,409.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","0946",29.00,1.00,26.00,1.00,0.00,0.00,111.00,577.00,23.00,0.00,0.00,0.00,3.00,
2019,7,26,2019-07-26,"BWI","ATL","1224",44.00,1.00,45.00,1.00,0.00,0.00,114.00,577.00,18.00,0.00,1.00,0.00,26.00,
2019,7,26,2019-07-26,"BWI","DTW","1803",0.00,0.00,0.00,0.00,0.00,0.00,93.00,409.00,,,,,,
2019,7,26,2019-07-26,"DTW","BWI","1540",0.00,0.00,0.00,0.00,0.00,0.00,83.00,409.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","2126",0.00,0.00,0.00,0.00,0.00,0.00,99.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","DTW","0615",0.00,0.00,0.00,0.00,0.00,0.00,87.00,409.00,,,,,,
2019,7,26,2019-07-26,"BWI","DTW","1320",33.00,1.00,29.00,1.00,0.00,0.00,85.00,409.00,21.00,0.00,0.00,0.00,8.00,
2019,7,26,2019-07-26,"MSP","BWI","1802",9.00,0.00,0.00,0.00,0.00,0.00,143.00,936.00,,,,,,
2019,7,26,2019-07-26,"SLC","BWI","2246",0.00,0.00,0.00,0.00,0.00,0.00,237.00,1865.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","1837",26.00,1.00,9.00,0.00,0.00,0.00,106.00,577.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","0837",0.00,0.00,0.00,0.00,0.00,0.00,100.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","ATL","1110",0.00,0.00,0.00,0.00,0.00,0.00,102.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","ATL","0900",0.00,0.00,0.00,0.00,0.00,0.00,107.00,577.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","0726",6.00,0.00,0.00,0.00,0.00,0.00,97.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","ATL","1000",8.00,0.00,3.00,0.00,0.00,0.00,100.00,577.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","1540",53.00,1.00,28.00,1.00,0.00,0.00,99.00,577.00,28.00,0.00,0.00,0.00,0.00,
2019,7,26,2019-07-26,"BWI","ATL","1828",28.00,1.00,10.00,0.00,0.00,0.00,104.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","ATL","0600",0.00,0.00,0.00,0.00,0.00,0.00,103.00,577.00,,,,,,
2019,7,26,2019-07-26,"ATL","BWI","2255",1.00,0.00,0.00,0.00,0.00,0.00,101.00,577.00,,,,,,
2019,7,26,2019-07-26,"BWI","ATL","0800",0.00,0.00,0.00,0.00,0.00,0.00,105.00,577.00,,,,,,
2019,7,26,2019-07-26,"DTW","BWI","2245",0.00,0.00,0.00,0.00,0.00,0.00,80.00,409.00,,,,,,
2019,7,27,2019-07-27,"ATL","BWI","2159",0.00,0.00,0.00,0.00,0.00,0.00,91.00,577.00,,,,,,
2019,7,27,2019-07-27,"BWI","SLC","0725",0.00,0.00,0.00,0.00,0.00,0.00,255.00,1865.00,,,,,,
2019,7,27,2019-07-27,"BWI","ATL","1145",0.00,0.00,0.00,0.00,0.00,0.00,100.00,577.00,,,,,,
2019,7,27,2019-07-27,"DTW","BWI","0820",0.00,0.00,0.00,0.00,0.00,0.00,83.00,409.00,,,,,,
2019,7,27,2019-07-27,"ATL","BWI","1622",28.00,1.00,9.00,0.00,0.00,0.00,99.00,577.00,,,,,,
2019,7,27,2019-07-27,"SLC","BWI","0955",0.00,0.00,0.00,0.00,0.00,0.00,242.00,1865.00,,,,,,
2019,7,27,2019-07-27,"DTW","BWI","0955",0.00,0.00,0.00,0.00,0.00,0.00,83.00,409.00,,,,,,
2019,7,27,2019-07-27,"ATL","BWI","1418",19.00,1.00,4.00,0.00,0.00,0.00,98.00,577.00,,,,,,
2019,7,27,2019-07-27,"BWI","MSP","1716",0.00,0.00,0.00,0.00,0.00,0.00,141.00,936.00,,,,,,
2019,7,27,2019-07-27,"MSP","BWI","1253",0.00,0.00,0.00,0.00,0.00,0.00,141.00,936.00,,,,,,
2019,7,27,2019-07-27,"BWI","MSP","0607",0.00,0.00,0.00,0.00,0.00,0.00,154.00,936.00,,,,,,
2019,7,27,2019-07-27,"BWI","ATL","0700",0.00,0.00,0.00,0.00,0.00,0.00,109.00,577.00,,,,,,
2019,7,27,2019-07-27,"ATL","BWI","1213",0.00,0.00,0.00,0.00,0.00,0.00,100.00,577.00,,,,,,
2019,7,27,2019-07-27,"BWI","ATL","1500",0.00,0.00,0.00,0.00,0.00,0.00,96.00,577.00,,,,,,
2019,7,27,2019-07-27,"BWI","MSP","1222",8.00,0.00,0.00,0.00,0.00,0.00,137.00,936.00,,,,,,
2019,7,27,2019-07-27,"MSP","BWI","0905",0.00,0.00,0.00,0.00,0.00,0.00,143.00,936.00,,,,,,
2019,7,27,2019-07-27,"ATL","BWI","2010",5.00,0.00,0.00,0.00,0.00,0.00,100.00,577.00,,,,,,
2019,7,27,2019-07-27,"BWI","DTW","1000",0.00,0.00,0.00,0.00,0.00,0.00,77.00,409.00,,,,,,
2019,7,27,2019-07-27,"ATL","BWI","0944",15.00,1.00,2.00,0.00,0.00,0.00,99.00,577.00,,,,,,
2019,7,27,2019-07-27,"BWI","DTW","1803",0.00,0.00,0.00,0.00,0.00,0.00,91.00,409.00,,,,,,
2019,7,27,2019-07-27,"DTW","BWI","1540",0.00,0.00,0.00,0.00,0.00,0.00,79.00,409.00,,,,,,
2019,7,27,2019-07-27,"BWI","DTW","0600",0.00,0.00,0.00,0.00,0.00,0.00,83.00,409.00,,,,,,
2019,7,27,2019-07-27,"BWI","DTW","1325",0.00,0.00,5.00,0.00,0.00,0.00,92.00,409.00,,,,,,
2019,7,27,2019-07-27,"MSP","BWI","1802",0.00,0.00,0.00,0.00,0.00,0.00,137.00,936.00,,,,,,
2019,7,27,2019-07-27,"ATL","BWI","1802",0.00,0.00,0.00,0.00,0.00,0.00,117.00,577.00,,,,,,
2019,7,27,2019-07-27,"ATL","BWI","0810",32.00,1.00,15.00,1.00,0.00,0.00,92.00,577.00,10.00,0.00,0.00,0.00,5.00,
2019,7,27,2019-07-27,"BWI","ATL","1043",22.00,1.00,11.00,0.00,0.00,0.00,101.00,577.00,,,,,,
2019,7,27,2019-07-27,"BWI","ATL","0900",0.00,0.00,0.00,0.00,0.00,0.00,107.00,577.00,,,,,,
2019,7,27,2019-07-27,"BWI","ATL","1315",0.00,0.00,0.00,0.00,0.00,0.00,103.00,577.00,,,,,,
2019,7,27,2019-07-27,"BWI","ATL","1800",0.00,0.00,0.00,0.00,0.00,0.00,110.00,577.00,,,,,,
2019,7,27,2019-07-27,"BWI","ATL","0600",0.00,0.00,0.00,0.00,0.00,0.00,98.00,577.00,,,,,,
2019,7,7,2019-07-07,"BWI","DTW","2010",4.00,0.00,5.00,0.00,0.00,0.00,95.00,409.00,,,,,,
2019,7,7,2019-07-07,"DTW","BWI","1740",0.00,0.00,0.00,0.00,0.00,0.00,78.00,409.00,,,,,,
2019,7,7,2019-07-07,"ATL","BWI","0946",13.00,0.00,8.00,0.00,0.00,0.00,109.00,577.00,,,,,,
2019,7,7,2019-07-07,"BWI","ATL","1224",8.00,0.00,80.00,1.00,0.00,0.00,185.00,577.00,0.00,0.00,72.00,0.00,8.00,
2019,7,7,2019-07-07,"BWI","DTW","1803",40.00,1.00,80.00,1.00,0.00,0.00,131.00,409.00,3.00,0.00,40.00,0.00,37.00,
2019,7,7,2019-07-07,"DTW","BWI","1540",54.00,1.00,38.00,1.00,0.00,0.00,81.00,409.00,38.00,0.00,0.00,0.00,0.00,
2019,7,7,2019-07-07,"ATL","BWI","2126",21.00,1.00,6.00,0.00,0.00,0.00,104.00,577.00,,,,,,
2019,7,7,2019-07-07,"BWI","DTW","0615",0.00,0.00,0.00,0.00,0.00,0.00,90.00,409.00,,,,,,
2019,7,7,2019-07-07,"BWI","DTW","1320",22.00,1.00,16.00,1.00,0.00,0.00,83.00,409.00,13.00,0.00,0.00,0.00,3.00,
2019,7,7,2019-07-07,"MSP","BWI","1802",0.00,0.00,0.00,0.00,0.00,0.00,140.00,936.00,,,,,,
2019,7,7,2019-07-07,"SLC","BWI","2246",15.00,1.00,0.00,0.00,0.00,0.00,221.00,1865.00,,,,,,
2019,7,7,2019-07-07,"ATL","BWI","1837",9.00,0.00,6.00,0.00,0.00,0.00,120.00,577.00,,,,,,
2019,7,19,2019-07-19,"DTW","BWI","0725",10.00,0.00,5.00,0.00,0.00,0.00,91.00,409.00,,,,,,
2019,7,19,2019-07-19,"ATL","BWI","0946",0.00,0.00,0.00,0.00,0.00,0.00,109.00,577.00,,,,,,
2019,7,19,2019-07-19,"BWI","ATL","1224",0.00,0.00,27.00,1.00,0.00,0.00,140.00,577.00,0.00,0.00,27.00,0.00,0.00,
2019,7,19,2019-07-19,"BWI","DTW","1803",203.00,1.00,212.00,1.00,0.00,0.00,100.00,409.00,0.00,48.00,9.00,0.00,155.00,
2019,7,19,2019-07-19,"DTW","BWI","1540",106.00,1.00,156.00,1.00,0.00,0.00,147.00,409.00,0.00,106.00,50.00,0.00,0.00,
2019,7,19,2019-07-19,"ATL","BWI","2126",213.00,1.00,196.00,1.00,0.00,0.00,102.00,577.00,0.00,48.00,0.00,0.00,148.00,
2019,7,19,2019-07-19,"BWI","DTW","0615",0.00,0.00,0.00,0.00,0.00,0.00,85.00,409.00,,,,,,
2019,7,19,2019-07-19,"BWI","DTW","1320",14.00,0.00,147.00,1.00,0.00,0.00,222.00,409.00,11.00,0.00,133.00,0.00,3.00,
2019,7,19,2019-07-19,"MSP","BWI","1802",0.00,0.00,1.00,0.00,0.00,0.00,158.00,936.00,,,,,,
2019,7,19,2019-07-19,"SLC","BWI","2246",22.00,1.00,7.00,0.00,0.00,0.00,239.00,1865.00,,,,,,
2019,7,19,2019-07-19,"ATL","BWI","1837",40.00,1.00,31.00,1.00,0.00,0.00,114.00,577.00,31.00,0.00,0.00,0.00,0.00,
2019,7,19,2019-07-19,"ATL","BWI","0837",0.00,0.00,0.00,0.00,0.00,0.00,107.00,577.00,,,,,,
2019,7,19,2019-07-19,"BWI","ATL","1110",6.00,0.00,0.00,0.00,0.00,0.00,90.00,577.00,,,,,,
2019,7,19,2019-07-19,"BWI","ATL","0900",429.00,1.00,431.00,1.00,0.00,0.00,112.00,577.00,369.00,0.00,62.00,0.00,0.00,
2019,7,19,2019-07-19,"ATL","BWI","0726",0.00,0.00,3.00,0.00,0.00,0.00,116.00,577.00,,,,,,
2019,7,19,2019-07-19,"BWI","ATL","1000",11.00,0.00,2.00,0.00,0.00,0.00,96.00,577.00,,,,,,
2019,7,19,2019-07-19,"ATL","BWI","1540",64.00,1.00,45.00,1.00,0.00,0.00,105.00,577.00,0.00,14.00,0.00,0.00,31.00,
2019,7,19,2019-07-19,"BWI","ATL","1828",55.00,1.00,58.00,1.00,0.00,0.00,125.00,577.00,0.00,0.00,13.00,0.00,45.00,
2019,7,19,2019-07-19,"BWI","ATL","0600",0.00,0.00,0.00,0.00,0.00,0.00,95.00,577.00,,,,,,
2019,7,19,2019-07-19,"ATL","BWI","2255",86.00,1.00,71.00,1.00,0.00,0.00,105.00,577.00,0.00,21.00,0.00,0.00,50.00,
2019,7,19,2019-07-19,"BWI","ATL","0800",0.00,0.00,0.00,0.00,0.00,0.00,97.00,577.00,,,,,,
2019,7,19,2019-07-19,"DTW","BWI","2245",43.00,1.00,34.00,1.00,0.00,0.00,84.00,409.00,13.00,0.00,0.00,0.00,21.00,
2019,7,20,2019-07-20,"ATL","BWI","2159",37.00,1.00,30.00,1.00,0.00,0.00,110.00,577.00,30.00,0.00,0.00,0.00,0.00,
2019,7,20,2019-07-20,"BWI","SLC","0725",209.00,1.00,170.00,1.00,0.00,0.00,245.00,1865.00,170.00,0.00,0.00,0.00,0.00,
